"with_Year_or_CO2","what","site","sp","parameter","Value","Std.Error","DF","t.value","p.value"
"","log_core_measurement_dbh","CedarBreaks","PIPU","dbh",0.0138598383824796,0.00479336567796554,3163,2.89146276617105,0.00386068031892354
"","log_core_measurement_dbh","CedarBreaks","PIPU","pre",0.010175362583749,0.0013220714489892,3163,7.69653001093751,1.85569505684182e-14
"","log_core_measurement_dbh","CedarBreaks","PIPU","I(pre^2)",-4.82809491296631e-05,9.10206763075701e-06,3163,-5.3043935826752,1.20830006661042e-07
"","log_core_measurement_dbh","CedarBreaks","PIPU","tmx",0.0661794338257796,0.0440315960000374,3163,1.5029987517537,0.132939195794829
"","log_core_measurement_dbh","CedarBreaks","PIPU","I(tmx^2)",-0.00265962290376229,0.00119461499873232,3163,-2.22634313698102,0.0260613868483389
"Year","log_core_measurement_dbh","CedarBreaks","ABBI","(Intercept)",-0.140570612437896,0.121258663420203,3633,-1.15926242688962,0.246425418922152
"Year","log_core_measurement_dbh","CedarBreaks","ABBI","dbh",0.0574431083907286,0.00549237084199171,3633,10.4587090062363,3.04080499975848e-25
"Year","log_core_measurement_dbh","CedarBreaks","ABBI","I(dbh^2)",-0.0013529250576067,0.000114898901442386,3633,-11.7749172587616,1.94590341430881e-31
"Year","log_core_measurement_dbh","CedarBreaks","ABBI","pre",0.00654071780330046,0.00118447767644214,3633,5.52202707859133,3.58602264012843e-08
"Year","log_core_measurement_dbh","CedarBreaks","ABBI","I(pre^2)",-3.88299966834694e-05,8.20890185950931e-06,3633,-4.73023034603443,2.32795251236035e-06
"Year","log_core_measurement_dbh","CedarBreaks","ABBI","tmx",-0.0237254078674736,0.00227843463369636,3633,-10.4130298568115,4.85069707736394e-25
"Year","log_core_measurement_dbh","CedarBreaks","PIEN","(Intercept)",-0.995689157888835,0.22261534101147,1985,-4.47268886935125,8.1608715379238e-06
"Year","log_core_measurement_dbh","CedarBreaks","PIEN","dbh",0.0719025407848991,0.0151068181103918,1985,4.75960855949131,2.07976573259168e-06
"Year","log_core_measurement_dbh","CedarBreaks","PIEN","I(dbh^2)",-0.00125389331771194,0.000308942142097506,1985,-4.05866713164756,5.12669663228223e-05
"Year","log_core_measurement_dbh","CedarBreaks","PIEN","pre",0.00815042615127019,0.00189084855704225,1985,4.31045951348926,1.70888729746185e-05
"Year","log_core_measurement_dbh","CedarBreaks","PIEN","I(pre^2)",-3.62762831719799e-05,1.30404696091963e-05,1985,-2.7818233743973,0.00545654871132478
"Year","log_core_measurement_dbh","CedarBreaks","PIEN","tmx",-0.0173863159856953,0.00356972197206011,1985,-4.87049583182569,1.201275313581e-06
"Year","log_core_measurement_dbh","CedarBreaks","PIFL","(Intercept)",-7.74580598863762,2.55176377341757,2013,-3.03547141366605,0.00243237111914903
"Year","log_core_measurement_dbh","CedarBreaks","PIFL","dbh",-0.00894653284779881,0.00597541529409555,2013,-1.49722360831373,0.134491858865461
"Year","log_core_measurement_dbh","CedarBreaks","PIFL","pre",0.021636423570955,0.00246383815740259,2013,8.78159285988346,3.37446912890406e-18
"Year","log_core_measurement_dbh","CedarBreaks","PIFL","I(pre^2)",-0.000115476418726787,1.69321414179536e-05,2013,-6.81995359454912,1.20006589654677e-11
"Year","log_core_measurement_dbh","CedarBreaks","PIFL","tmx",0.133584104978951,0.0816164413445941,2013,1.63673033004396,0.10184314166964
"Year","log_core_measurement_dbh","CedarBreaks","PIFL","I(tmx^2)",-0.00387609959774093,0.00221725734612646,2013,-1.74815052682651,0.0805904103336239
"Year","log_core_measurement_dbh","CedarBreaks","PIFL","Year",0.00290100524008559,0.00131702695656593,2013,2.20269237893944,0.0277294038267213
"Year","log_core_measurement_dbh","CedarBreaks","PILO","(Intercept)",4.03378021468015,2.45074255449021,1066,1.64594204613191,0.10007046706949
"Year","log_core_measurement_dbh","CedarBreaks","PILO","dbh",-0.240080768632505,0.102029695008502,1066,-2.35304798874974,0.0188011548030627
"Year","log_core_measurement_dbh","CedarBreaks","PILO","I(dbh^2)",0.00218852424361413,0.001067846630353,1066,2.04947431719729,0.0406600702661495
"Year","log_core_measurement_dbh","CedarBreaks","PILO","pre",0.0308749772823221,0.00659857553895634,1066,4.67903672543323,3.25262796860274e-06
"Year","log_core_measurement_dbh","CedarBreaks","PILO","I(pre^2)",-0.000163494078460391,4.56601252355888e-05,1066,-3.58067520876966,0.000358152395126606
"Year","log_core_measurement_dbh","CedarBreaks","PIPU","(Intercept)",-5.92732219740477,1.38073196194374,3163,-4.29288403598662,1.81663753156285e-05
"Year","log_core_measurement_dbh","CedarBreaks","PIPU","pre",0.0101979091813503,0.00132242392743933,3163,7.71152802800309,1.65366178463164e-14
"Year","log_core_measurement_dbh","CedarBreaks","PIPU","I(pre^2)",-4.84336955909325e-05,9.10450280411679e-06,3163,-5.31975184510155,1.11144588171489e-07
"Year","log_core_measurement_dbh","CedarBreaks","PIPU","tmx",0.0670883668634219,0.0440452805128639,3163,1.52316811431881,0.127816618055826
"Year","log_core_measurement_dbh","CedarBreaks","PIPU","I(tmx^2)",-0.00268796178926754,0.00119501512148172,3163,-2.24931194672642,0.0245611728401489
"Year","log_core_measurement_dbh","CedarBreaks","PIPU","Year",0.00226978545949456,0.000668352189153244,3163,3.39609190533247,0.000691987812958823
"Year","log_core_measurement_dbh","CedarBreaks","POTR","(Intercept)",16.853006482666,2.68897960376033,2991,6.2674355949366,4.1980143105401e-10
"Year","log_core_measurement_dbh","CedarBreaks","POTR","dbh",-0.00742242011629956,0.0176013526332946,2991,-0.421696006604593,0.673277224285097
"Year","log_core_measurement_dbh","CedarBreaks","POTR","I(dbh^2)",0.000489506335340479,0.000287981070010705,2991,1.69978650097481,0.089275065200061
"Year","log_core_measurement_dbh","CedarBreaks","POTR","pre",0.000549205725953106,0.000328331164982541,2991,1.6727188416071,0.0944872398164538
"Year","log_core_measurement_dbh","CedarBreaks","POTR","tmx",0.118309720444998,0.0766008663907876,2991,1.54449585258512,0.122574045628063
"Year","log_core_measurement_dbh","CedarBreaks","POTR","I(tmx^2)",-0.00337291283925943,0.00207749753664925,2991,-1.62354601137074,0.104578112709704
"Year","log_core_measurement_dbh","CedarBreaks","POTR","Year",-0.00937965685037723,0.00142009226181946,2991,-6.60496300315007,4.68812990907592e-11
"Year","log_core_measurement_dbh","CedarBreaks","PSME","(Intercept)",4.13291576026073,1.23938624511061,2044,3.33464710986193,0.000869339808854261
"Year","log_core_measurement_dbh","CedarBreaks","PSME","pre",0.00891773939975711,0.00219501381812971,2044,4.06272585899054,5.03354040283799e-05
"Year","log_core_measurement_dbh","CedarBreaks","PSME","I(pre^2)",-4.16632643334399e-05,1.51000999914357e-05,2044,-2.75913830749929,0.00584705496643251
"Year","log_core_measurement_dbh","CedarBreaks","PSME","tmx",-0.0135159640289265,0.00412393364219598,2044,-3.27744459576932,0.00106506350113301
"Year","log_core_measurement_dbh","CedarBreaks","PSME","Year",-0.00229754138596248,0.000625538148020958,2044,-3.67290371215777,0.000245972846834679
"CO2","log_core_measurement_dbh","CedarBreaks","ABBI","(Intercept)",0.426651625367485,0.266269241637122,3632,1.60233162022122,0.109169255582383
"CO2","log_core_measurement_dbh","CedarBreaks","ABBI","CO2",-0.00212875909837554,0.000892688088933064,3632,-2.38466170296931,0.0171458549170332
"CO2","log_core_measurement_dbh","CedarBreaks","ABBI","dbh",0.0657203433354866,0.00648375978919595,3632,10.1361471541555,7.90065748087334e-24
"CO2","log_core_measurement_dbh","CedarBreaks","ABBI","I(dbh^2)",-0.00138069133863893,0.000114920954995979,3632,-12.0142696228659,1.23284410233523e-32
"CO2","log_core_measurement_dbh","CedarBreaks","ABBI","pre",0.00662401022873516,0.00118503419143002,3632,5.58972076640401,2.44180515423959e-08
"CO2","log_core_measurement_dbh","CedarBreaks","ABBI","I(pre^2)",-3.93755479739888e-05,8.21239654036743e-06,3632,-4.79464767445668,1.69497552031906e-06
"CO2","log_core_measurement_dbh","CedarBreaks","ABBI","tmx",-0.0235490157108461,0.00227985277116477,3632,-10.3291826598149,1.13773571013106e-24
"CO2","log_core_measurement_dbh","CedarBreaks","PIEN","(Intercept)",-1.97648195714557,0.421684668509687,1984,-4.68710888667314,2.95932996582457e-06
"CO2","log_core_measurement_dbh","CedarBreaks","PIEN","CO2",0.00381893901766288,0.00140485528362233,1984,2.71838605882308,0.00661722132588597
"CO2","log_core_measurement_dbh","CedarBreaks","PIEN","dbh",0.0614219195110029,0.0149836545478465,1984,4.0992615863418,4.31175686529701e-05
"CO2","log_core_measurement_dbh","CedarBreaks","PIEN","I(dbh^2)",-0.00134142708614098,0.00029462339384026,1984,-4.55302299201766,5.60877240624254e-06
"CO2","log_core_measurement_dbh","CedarBreaks","PIEN","pre",0.00806746399565622,0.00189753895141572,1984,4.2515406546133,2.22159093741019e-05
"CO2","log_core_measurement_dbh","CedarBreaks","PIEN","I(pre^2)",-3.57190729970474e-05,1.30866453481824e-05,1984,-2.72942928051522,0.00640043678208886
"CO2","log_core_measurement_dbh","CedarBreaks","PIEN","tmx",-0.0177111503078439,0.00358348811394053,1984,-4.94243311117561,8.36298683699976e-07
"CO2","log_core_measurement_dbh","CedarBreaks","PIFL","(Intercept)",-3.1368995819054,0.822898297345543,2013,-3.81201369844151,0.000141982659450775
"CO2","log_core_measurement_dbh","CedarBreaks","PIFL","CO2",0.00330214360032152,0.00129963549276513,2013,2.54082288357316,0.0111337047944614
"CO2","log_core_measurement_dbh","CedarBreaks","PIFL","dbh",-0.00892094625025453,0.00558598252291194,2013,-1.5970236594303,0.110417388533746
"CO2","log_core_measurement_dbh","CedarBreaks","PIFL","pre",0.0215204890003421,0.00246363251496219,2013,8.7352674839463,5.01306241592e-18
"CO2","log_core_measurement_dbh","CedarBreaks","PIFL","I(pre^2)",-0.000114682308268582,1.69310677121436e-05,2013,-6.77348352852712,1.64468773441924e-11
"CO2","log_core_measurement_dbh","CedarBreaks","PIFL","tmx",0.132256671189144,0.0816181987383593,2013,1.62043114444506,0.105296319061659
"CO2","log_core_measurement_dbh","CedarBreaks","PIFL","I(tmx^2)",-0.00384094373911167,0.00221726630085166,2013,-1.73228796993683,0.0833754769523513
"CO2","log_core_measurement_dbh","CedarBreaks","PILO","(Intercept)",4.03378021468015,2.45074255449021,1066,1.64594204613191,0.10007046706949
"CO2","log_core_measurement_dbh","CedarBreaks","PILO","dbh",-0.240080768632505,0.102029695008502,1066,-2.35304798874974,0.0188011548030627
"CO2","log_core_measurement_dbh","CedarBreaks","PILO","I(dbh^2)",0.00218852424361413,0.001067846630353,1066,2.04947431719729,0.0406600702661495
"CO2","log_core_measurement_dbh","CedarBreaks","PILO","pre",0.0308749772823221,0.00659857553895634,1066,4.67903672543323,3.25262796860274e-06
"CO2","log_core_measurement_dbh","CedarBreaks","PILO","I(pre^2)",-0.000163494078460391,4.56601252355888e-05,1066,-3.58067520876966,0.000358152395126606
"CO2","log_core_measurement_dbh","CedarBreaks","PIPU","(Intercept)",-1.90234191785592,0.441203159064948,3163,-4.3117141814841,1.66941602893661e-05
"CO2","log_core_measurement_dbh","CedarBreaks","PIPU","dbh",0.0138598383824796,0.00479336567796554,3163,2.89146276617105,0.00386068031892354
"CO2","log_core_measurement_dbh","CedarBreaks","PIPU","pre",0.010175362583749,0.0013220714489892,3163,7.69653001093751,1.85569505684182e-14
"CO2","log_core_measurement_dbh","CedarBreaks","PIPU","I(pre^2)",-4.82809491296631e-05,9.10206763075701e-06,3163,-5.3043935826752,1.20830006661042e-07
"CO2","log_core_measurement_dbh","CedarBreaks","PIPU","tmx",0.0661794338257796,0.0440315960000374,3163,1.5029987517537,0.132939195794829
"CO2","log_core_measurement_dbh","CedarBreaks","PIPU","I(tmx^2)",-0.00265962290376229,0.00119461499873232,3163,-2.22634313698102,0.0260613868483389
"CO2","log_core_measurement_dbh","CedarBreaks","POTR","(Intercept)",-0.956105648665913,0.75240236132937,2992,-1.27073717176622,0.203920959790156
"CO2","log_core_measurement_dbh","CedarBreaks","POTR","CO2",0.00190159670096285,0.0010563122961464,2992,1.80022206302074,0.0719262687783443
"CO2","log_core_measurement_dbh","CedarBreaks","POTR","dbh",-0.0373946988617583,0.00544848385836806,2992,-6.8633219504405,8.14543214004268e-12
"CO2","log_core_measurement_dbh","CedarBreaks","POTR","pre",0.000545924694646703,0.000328962578037916,2992,1.65953433944629,0.0971129662517796
"CO2","log_core_measurement_dbh","CedarBreaks","POTR","tmx",0.120511458486645,0.0767464469686382,2992,1.57025456221956,0.116461639923187
"CO2","log_core_measurement_dbh","CedarBreaks","POTR","I(tmx^2)",-0.00346233354689961,0.00208145974110778,2992,-1.66341605293644,0.096333909828056
"CO2","log_core_measurement_dbh","CedarBreaks","PSME","(Intercept)",0.327916297669546,0.281264601459569,2044,1.16586408658568,0.243805422533541
"CO2","log_core_measurement_dbh","CedarBreaks","PSME","CO2",-0.00212200753022001,0.00065087548651002,2044,-3.26023575046307,0.00113148593249173
"CO2","log_core_measurement_dbh","CedarBreaks","PSME","pre",0.00907708457107847,0.00219436413376861,2044,4.1365443553297,3.66853133417242e-05
"CO2","log_core_measurement_dbh","CedarBreaks","PSME","I(pre^2)",-4.27386270600867e-05,1.50961430541193e-05,2044,-2.83109579094937,0.00468426609378364
"CO2","log_core_measurement_dbh","CedarBreaks","PSME","tmx",-0.0136132264861207,0.00412360503619182,2044,-3.30129252599143,0.000978970711638114
"","log_agb_inc_dbh","CedarBreaks","PSME","(Intercept)",-13.5967627147367,0.732645733958965,2042,-18.5584411189628,3.58158836216943e-71
"","log_agb_inc_dbh","CedarBreaks","PSME","dbh",0.161805875057234,0.0131090569967849,2042,12.3430598476243,8.25361868065411e-34
"","log_agb_inc_dbh","CedarBreaks","PSME","I(dbh^2)",-0.00157576154925207,0.000179274911545444,2042,-8.78963785656443,3.11750432586832e-18
"","log_agb_inc_dbh","CedarBreaks","PSME","pre",0.00249652681743347,0.000230879026561138,2042,10.8131381815766,1.53804691684561e-26
"","log_agb_inc_dbh","CedarBreaks","PSME","tmx",0.798883205949621,0.103251766974052,2042,7.73723520054034,1.5850278925076e-14
"","log_agb_inc_dbh","CedarBreaks","PSME","I(tmx^2)",-0.0304759938724033,0.00390523187858447,2042,-7.80388842965451,9.50731191343372e-15
"","log_agb_inc_dbh","CedarBreaks","POTR","(Intercept)",-6.82024134227638,0.230538402878431,2994,-29.583970640557,5.80991519808139e-169
"","log_agb_inc_dbh","CedarBreaks","POTR","dbh",0.0703282408907082,0.0161603387572091,2994,4.35190387697379,1.39477202144028e-05
"","log_agb_inc_dbh","CedarBreaks","POTR","I(dbh^2)",-0.00075698633427758,0.000293429716389455,2994,-2.57978756750345,0.00993336269027092
"","log_agb_inc_dbh","CedarBreaks","ABBI","(Intercept)",-11.4198464575257,0.470302614499668,3604,-24.2819114872979,9.35616856672828e-121
"","log_agb_inc_dbh","CedarBreaks","ABBI","dbh",0.328934956424722,0.01920744367799,3604,17.1253896114063,2.86916721573445e-63
"","log_agb_inc_dbh","CedarBreaks","ABBI","I(dbh^2)",-0.00453920924371592,0.000400517638502039,3604,-11.333356654885,2.79181049431888e-29
"","log_agb_inc_dbh","CedarBreaks","ABBI","pre",0.00282991121546455,0.000767754390863655,3604,3.68595901129417,0.00023119640399148
"","log_agb_inc_dbh","CedarBreaks","ABBI","I(pre^2)",-1.53722084682259e-05,6.76687411099296e-06,3604,-2.27168530344807,0.0231642225146298
"","log_agb_inc_dbh","CedarBreaks","ABBI","tmx",0.238077127590432,0.0625844400364371,3604,3.80409455532113,0.000144684015678888
"","log_agb_inc_dbh","CedarBreaks","ABBI","I(tmx^2)",-0.0103606165851996,0.00235875786580514,3604,-4.39240361861521,1.15327914440845e-05
"","log_agb_inc_dbh","CedarBreaks","PIEN","(Intercept)",-13.268121359462,0.730062333038554,1979,-18.1739568787769,2.2146592242079e-68
"","log_agb_inc_dbh","CedarBreaks","PIEN","dbh",0.230097860823812,0.0165261290419167,1979,13.923276300227,4.13902722887403e-42
"","log_agb_inc_dbh","CedarBreaks","PIEN","I(dbh^2)",-0.00308372867657106,0.00033729200858066,1979,-9.14260817962313,1.46845706722088e-19
"","log_agb_inc_dbh","CedarBreaks","PIEN","pre",0.00150608801827737,0.000234108450206159,1979,6.43329199330944,1.56167076623125e-10
"","log_agb_inc_dbh","CedarBreaks","PIEN","tmx",0.649707032164334,0.105658148747435,1979,6.14914268200359,9.39881037034567e-10
"","log_agb_inc_dbh","CedarBreaks","PIEN","I(tmx^2)",-0.0261401720625048,0.00399720664835086,1979,-6.53960987313215,7.82812069337615e-11
"","log_agb_inc_dbh","CedarBreaks","PIFL","(Intercept)",-16.9367011630948,0.89997257172835,2010,-18.8191303770167,6.73224464858004e-73
"","log_agb_inc_dbh","CedarBreaks","PIFL","dbh",0.131013667617533,0.0116155934265257,2010,11.279119611603,1.18427231089207e-28
"","log_agb_inc_dbh","CedarBreaks","PIFL","I(dbh^2)",-0.00116511859895086,0.000174717503920406,2010,-6.66858541821684,3.32713793457872e-11
"","log_agb_inc_dbh","CedarBreaks","PIFL","pre",0.00782702778598589,0.00170791026501134,2010,4.58280973323498,4.86938738569985e-06
"","log_agb_inc_dbh","CedarBreaks","PIFL","I(pre^2)",-4.57431753794782e-05,1.50317210019693e-05,2010,-3.04310965946516,0.00237179435937771
"","log_agb_inc_dbh","CedarBreaks","PIFL","tmx",1.19454772594144,0.132565919984053,2010,9.01097149316456,4.62929295771099e-19
"","log_agb_inc_dbh","CedarBreaks","PIFL","I(tmx^2)",-0.0451471791298285,0.00502456551796916,2010,-8.98529016456655,5.79628486716194e-19
"","log_agb_inc_dbh","CedarBreaks","PILO","(Intercept)",-14.9503838684879,2.18367140713008,1067,-6.84644393825562,1.27534124271594e-11
"","log_agb_inc_dbh","CedarBreaks","PILO","pre",0.00406936149147753,0.000750512334943906,1067,5.42211140577947,7.28279536534934e-08
"","log_agb_inc_dbh","CedarBreaks","PILO","tmx",1.38326328564826,0.330015570685559,1067,4.19150915447636,3.00046762094144e-05
"","log_agb_inc_dbh","CedarBreaks","PILO","I(tmx^2)",-0.0539839124495974,0.0124834940979259,1067,-4.32442327653816,1.6725299265878e-05
"","log_agb_inc_dbh","CedarBreaks","PIPU","(Intercept)",-12.7812826639606,0.54155962851198,3163,-23.6008778923923,1.43341190953042e-113
"","log_agb_inc_dbh","CedarBreaks","PIPU","dbh",0.139467687915764,0.0157437676855124,3163,8.85859666514922,1.32398494751282e-18
"","log_agb_inc_dbh","CedarBreaks","PIPU","I(dbh^2)",-0.00118452994089642,0.000253157251753941,3163,-4.67902828257803,3.00331704423918e-06
"","log_agb_inc_dbh","CedarBreaks","PIPU","pre",0.0025088804827473,0.000160201405245867,3163,15.6607894849413,2.67836667207619e-53
"","log_agb_inc_dbh","CedarBreaks","PIPU","tmx",0.603943561226835,0.0717460205390974,3163,8.41779873906346,5.73465837345147e-17
"","log_agb_inc_dbh","CedarBreaks","PIPU","I(tmx^2)",-0.0248485035629959,0.00271669895734493,3163,-9.14657971057665,1.02529194426565e-19
"Year","log_agb_inc_dbh","CedarBreaks","ABBI","(Intercept)",7.26613051451932,6.61554733755113,3603,1.09834154965158,0.27212876567345
"Year","log_agb_inc_dbh","CedarBreaks","ABBI","dbh",0.366972921399788,0.0233216081165366,3603,15.7353180606606,5.23512504738932e-54
